City,ContactPerson,CPTelephone,Floor,NumberAEDs,Person,PersonTrained,State,StreetAddress,Telephone,Zip
Bayside," Joe Capuana","718 229 7600   1501","PSAL ",1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501"," ",1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501",PSAL,1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501","PSAL ",1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501","Main Lobby",1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501",PSAL,1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501",PSAL,1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501",PSAL,1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501",,1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501",,1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bayside," Joe Capuana","718 229 7600   1501",,1,41,"Emergency Skills",NY,"32-24 CORPORAL KENNEDY STREET",718-229-7600,11361
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700","3RD FLOOR",1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700","MAIN ENTRANCE",1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700","Main Entrance",1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",PSAL,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
Bronx,"Marion Dietrich ","718 817 7700",,1,48,"Emergency Skills",NY,"75 West 205 Street",718-817-7700,10468
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,"3rd. flr.  RM 351",1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,"MAIN ENTRANCE",1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,PSAL,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,"PSAL- ",1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,"PSAL- ",1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,"PSAL ",1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,"PSAL- ",1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
BROOKLYN,"RENAN EBEID/BILL REYNOLDS",718-333-7400,,1,50,"Emergency Skills",NY,"2800 OCEAN PARKWAY",718-372-2245,11235
Ridgewood,"Jack Ciano",718-381-9600,PSAL,1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,PSAL,1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"PSAL ",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"PSAL ",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"PSAL ",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"MAIN ENTRANCE",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"PSAL ",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"PSAL- ",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"PSAL ",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"PSAL ",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
Ridgewood,"Jack Ciano",718-381-9600,"PSAL ",1,41,"Emergency Skills",NY,"2127 Himrod St",718-381-9600,11385
QUEENS,,,PSAL,1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,"MAIN LOBBY",1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,"PSAL ",1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,"PSAL- ",1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,PSAL-,1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,PSAL-,1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,PSAL,1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,PSAL-,1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,"PSAL ",1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,"PSAL ",1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,PSAL,1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
QUEENS,,,PSAL,1,40,"Emergency Skills",NY,"160-05 Highland Avenue","718-658-5407 -201",11432
"New York","Sonia Colon",646-338-9287,"Outside 418",1,14,"Emergency Skills","New York","350 Grand Street",212-674-7000,10002
"New York","Sonia Colon",646-338-9287,PSAL,1,14,"Emergency Skills","New York","350 Grand Street",212-674-7000,10002
"New York","Sonia Colon",646-338-9287,"PSAL ",1,14,"Emergency Skills","New York","350 Grand Street",212-674-7000,10002
"New York","Sonia Colon",646-338-9287,PSAL,1,14,"Emergency Skills","New York","350 Grand Street",212-674-7000,10002
"New York","Sonia Colon",646-338-9287,"Outside Rm 134",1,14,"Emergency Skills","New York","350 Grand Street",212-674-7000,10002
"New York","Sonia Colon",646-338-9287,"PSAL ",1,14,"Emergency Skills","New York","350 Grand Street",212-674-7000,10002
"New York","Sonia Colon",646-338-9287,"Outside Rm 518B",1,14,"Emergency Skills","New York","350 Grand Street",212-674-7000,10002
"New York","Sonia Colon",646-338-9287,"Outside Rm 318",1,14,"Emergency Skills","New York","350 Grand Street",212-674-7000,10002
BROOKLYN,"SEAN BURKE",718-645-0854,"Room 301",1,4,"Emergency Skills",NY,"2630 Benson Avenue",718-345-0854,11214
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,"PSAL ",1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,"5th Floor Room 517",1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,"4th Floor, Room 438",1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,"3rd Floor, Room 317",1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,Cafeteria/Basement,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,"2nd Floor, Room 220",1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,"Main Office",1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
Brooklyn,"Jodie Cohen",718-758-7200,PSAL,1,53,"Emergency Skills",NY,"3787 Bedford Avenue",718-758-7200,11229
"Long Island City","Stephanie LaBarbera",718-361-8786,"PSAL- ",1,20,"Emergency Skills",NY,"28-04 41 Avenue",718-361-8786,11101
"Long Island City","Stephanie LaBarbera",718-361-8786,"PSAL- ",1,20,"Emergency Skills",NY,"28-04 41 Avenue",718-361-8786,11101
"Long Island City","Stephanie LaBarbera",718-361-8786,"ANNEX ACROSS THE STREET",1,20,"Emergency Skills",NY,"28-04 41 Avenue",718-361-8786,11101
"Long Island City","Stephanie LaBarbera",718-361-8786,"2nd Floor Gym",1,20,"Emergency Skills",NY,"28-04 41 Avenue",718-361-8786,11101
"Long Island City","Stephanie LaBarbera",718-361-8786,"Outside 4th Floor Gym",1,20,"Emergency Skills",NY,"28-04 41 Avenue",718-361-8786,11101
"Long Island City","Stephanie LaBarbera",718-361-8786,PSAL,1,20,"Emergency Skills",NY,"28-04 41 Avenue",718-361-8786,11101
Flushing,"Mairria Barry",718-281-7543,"2nd Floor",1,1,"Emergency Skills","New York","30-48 Linden Place",718-281-7543,11354
"Glen Oaks","Mike Flynn","718 736 7123","MAIN ENTRANCE",1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",PSAL,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",PSAL,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",PSAL,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",PSAL,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123","OUTSIDE 318",1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123","PSAL ",1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",PSAL,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123","OUTSIDE 518",1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123","OUTSIDE 418",1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",PSAL,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",PSAL,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",PSAL,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
"Glen Oaks","Mike Flynn","718 736 7123",,1,31,"Emergency Skills",NY,"74-20 COMMON WEALTH BOULEVARD",7187367100,11426
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,"3rd Floor Hall Near Rm 310",1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,PSAL,1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,"5th Floor Hall Near Rm 503",1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
Bronx,"LOU SCHLANGER",718-993-0255,"North Lobby",1,9,"Emergency Skills",NY,"701 St. Ann's Avenue","718 993 0255",10455
"Rockaway Beach","Laurie Harris",718-945-6900,,1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"Building unit 2nd floor B255",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"Building unit 3rd floor D323",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"Building unit 1st floor o/s D131",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,PSAL,1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"building unit 3rd floor o/s c345",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,PSAL,1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,PSAL,1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,PSAL,1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"PSAL ",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"PSAL ",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"PSAL ",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"PSAL ",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,"MAIN ENTRANCE",1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Rockaway Beach","Laurie Harris",718-945-6900,PSAL,1,41,"Emergency Skills",NY,"100-00 Beach Channel Drive",718-945-6900,11694
"Long Island City","PENNY BELLAS",718-545-7095,PSAL,1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"PSAL- ",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"PSAL- ",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"PSAL- ",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"PSAL ",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,PSAL,1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"MAIN LOBBY",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,PSAL,1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"POOL ROOM",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"PSAL- ",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"PSAL ",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"PSAL- ",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"ACROSS RM 345",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"PSAL  ",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"ACROSS RM 445",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"5TH FL",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"ACROSS RM 642",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,PSAL,1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,PSAL,1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
"Long Island City","PENNY BELLAS",718-545-7095,"2nd Floor",1,70,"Emergency Skills",NY,"14-30 Broadway",718-545-7095,11106
Elmhurst,"BORIS MUNOZ",718-595-8572,PSAL,1,35,"Emergency Skills",NY,"48-01 90TH ST",718-595-8510,11373
Elmhurst,"BORIS MUNOZ",718-595-8572,"OUTSIDE 342",1,35,"Emergency Skills",NY,"48-01 90TH ST",718-595-8510,11373
Elmhurst,"BORIS MUNOZ",718-595-8572,PSAL,1,35,"Emergency Skills",NY,"48-01 90TH ST",718-595-8510,11373
Elmhurst,"BORIS MUNOZ",718-595-8572,PSAL,1,35,"Emergency Skills",NY,"48-01 90TH ST",718-595-8510,11373
Elmhurst,"BORIS MUNOZ",718-595-8572,PSAL,1,35,"Emergency Skills",NY,"48-01 90TH ST",718-595-8510,11373
Elmhurst,"BORIS MUNOZ",718-595-8572,"Field House - 90-20 56th Avenue Elmhurst, NY 11373",1,35,"Emergency Skills",NY,"48-01 90TH ST",718-595-8510,11373
